Project,Set,File,# of Cells,Total Cell Area,Tissue Area,Normalized (Cell/Tissue)
Ki673,set,207522_003_100.tif,0,0,56811.5,0
Ki673,set,207522_003_101.tif,0,0,0,0
Ki673,set,207522_003_102.tif,0,0,9692,0
Ki673,set,207522_003_103.tif,0,0,20197.5,0
Ki673,set,207522_003_104.tif,0,0,79666.5,0
Ki673,set,207522_003_105.tif,0,0,3442,0
Ki673,set,207522_003_106.tif,0,0,3,0
Ki673,set,207522_003_107.tif,0,0,33930.5,0
Ki673,set,207522_003_108.tif,0,0,12833,0
Ki673,set,207522_003_109.tif,0,0,408,0
Ki673,set,207522_003_110.tif,0,0,2466,0
Ki673,set,207621_001_001.tif,0,0,0,0
Ki673,set,207621_001_002.tif,0,0,23772,0
Ki673,set,207621_001_003.tif,0,0,121028,0
Ki673,set,207621_001_004.tif,0,0,53338,0
Ki673,set,207621_001_005.tif,0,0,27555,0
Ki673,set,207621_001_006.tif,0,0,16008.5,0
Ki673,set,207621_001_007.tif,0,0,30749,0
Ki673,set,207621_001_008.tif,0,0,12762,0
Ki673,set,207621_001_009.tif,0,0,34190.5,0
Ki673,set,207621_001_010.tif,0,0,36743,0
Ki673,set,207621_001_011.tif,0,0,37943.5,0
Ki673,set,207621_001_012.tif,0,0,32323.5,0
Ki673,set,207621_001_013.tif,0,0,16113.5,0
Ki673,set,207621_001_014.tif,0,0,35546.5,0
Ki673,set,207621_001_015.tif,0,0,7761.5,0
Ki673,set,207621_001_016.tif,0,0,9291,0
Ki673,set,207621_001_017.tif,0,0,28207,0
Ki673,set,207621_001_018.tif,0,0,8799.5,0
Ki673,set,207621_001_019.tif,0,0,21226,0
Ki673,set,207621_001_020.tif,0,0,17030,0
Ki673,set,207621_001_021.tif,3,3616,76452,0.0472976
Ki673,set,207621_001_022.tif,0,0,563,0
Ki673,set,207621_001_023.tif,0,0,0,0
Ki673,set,207621_001_024.tif,0,0,0,0
Ki673,set,207621_001_025.tif,0,0,0,0
Ki673,set,207621_001_026.tif,0,0,0,0
Ki673,set,207621_001_027.tif,0,0,3.5,0
Ki673,set,207621_001_028.tif,0,0,0,0
Ki673,set,207621_001_029.tif,0,0,0,0
Ki673,set,207621_001_030.tif,0,0,0,0
Ki673,set,207621_001_031.tif,0,0,184.5,0
Ki673,set,207621_001_032.tif,0,0,935.5,0
Ki673,set,207621_001_033.tif,0,0,3508.5,0
Ki673,set,207621_001_034.tif,0,0,48883,0
Ki673,set,207621_001_035.tif,0,0,43131.5,0
Ki673,set,207621_001_036.tif,0,0,46019,0
Ki673,set,207621_001_037.tif,1,1531.5,75918.5,0.0201729
Ki673,set,207621_001_038.tif,0,0,24895,0
Ki673,set,207621_001_039.tif,0,0,3040.5,0
Ki673,set,207621_001_040.tif,0,0,7362,0
Ki673,set,207621_001_041.tif,0,0,41587,0
Ki673,set,207621_001_042.tif,0,0,37416,0
Ki673,set,207621_001_043.tif,0,0,37881,0
Ki673,set,207621_001_044.tif,0,0,27430.5,0
Ki673,set,207621_001_045.tif,0,0,6428,0
Ki673,set,207621_001_046.tif,0,0,55003.5,0
Ki673,set,207621_001_047.tif,0,0,34884.5,0
Ki673,set,207621_001_048.tif,0,0,101673,0
Ki673,set,207621_001_049.tif,0,0,47206.5,0
Ki673,set,207621_001_050.tif,0,0,13932.5,0
Ki673,set,207621_001_051.tif,0,0,68524.5,0
Ki673,set,207621_001_052.tif,0,0,18056.5,0
Ki673,set,207621_001_053.tif,0,0,30535,0
Ki673,set,207621_001_054.tif,0,0,14362.5,0
Ki673,set,207621_001_055.tif,1,1867.5,13341,0.139982
Ki673,set,207621_001_056.tif,0,0,33904.5,0
Ki673,set,207621_001_057.tif,2,2913.5,40580.5,0.0717956
Ki673,set,207621_001_058.tif,0,0,24252.5,0
Ki673,set,207621_001_059.tif,1,1590,37296,0.0426319
Ki673,set,207621_001_060.tif,1,1041.5,27830.5,0.037423
Ki673,set,207621_001_061.tif,1,1318,26909,0.0489799
Ki673,set,207621_001_062.tif,3,4647.5,42754.5,0.108702
Ki673,set,207621_001_063.tif,1,1976.5,8319,0.237589
Ki673,set,207621_001_064.tif,0,0,12940,0
Ki673,set,207621_001_065.tif,0,0,32029.5,0
Ki673,set,207621_001_066.tif,0,0,31990.5,0
Ki673,set,207621_001_067.tif,0,0,33350,0
Ki673,set,207621_001_068.tif,0,0,47919,0
Ki673,set,207621_001_069.tif,0,0,8114.5,0
Ki673,set,207621_001_070.tif,0,0,12445,0
Ki673,set,207621_001_071.tif,0,0,47279,0
Ki673,set,207621_001_072.tif,0,0,12894,0
Ki673,set,207621_001_073.tif,0,0,55192.5,0
Ki673,set,207621_001_074.tif,0,0,28124,0
Ki673,set,207621_001_075.tif,0,0,6111,0
Ki673,set,207621_001_076.tif,0,0,440830,0
Ki673,set,207621_001_077.tif,0,0,30657,0
Ki673,set,207621_001_078.tif,0,0,21553.5,0
Ki673,set,207621_001_079.tif,0,0,3655,0
Ki673,set,207621_001_080.tif,0,0,16046.5,0
Ki673,set,207621_001_081.tif,0,0,20966,0
Ki673,set,207621_001_082.tif,0,0,17035,0
Ki673,set,207621_001_083.tif,0,0,24219.5,0
Ki673,set,207621_001_084.tif,0,0,7411,0
Ki673,set,207621_001_085.tif,0,0,17128.5,0
Ki673,set,207621_001_086.tif,0,0,55533.5,0
Ki673,set,207621_001_087.tif,1,1353,98562,0.0137274
Ki673,set,207621_001_088.tif,3,3238.5,203547,0.0159103
Ki673,set,207621_001_089.tif,0,0,2835,0
Ki673,set,207621_001_090.tif,2,2506,82113,0.0305189
Ki673,set,207621_001_091.tif,0,0,46191,0
Ki673,set,207621_001_092.tif,1,1086.5,38372,0.0283149
Ki673,set,207621_001_093.tif,0,0,0,0
Ki673,set,207621_001_094.tif,0,0,30,0
Ki673,set,207621_001_095.tif,1,1145.5,105068,0.0109024
Ki673,set,207621_001_096.tif,0,0,26463.5,0
Ki673,set,207621_001_097.tif,0,0,20560.5,0
Ki673,set,207621_001_098.tif,0,0,46054,0
Ki673,set,207621_001_099.tif,0,0,6692.5,0
Ki673,set,207621_001_100.tif,0,0,30156.5,0
Ki673,set,207621_001_1000.tif,0,0,0,0
Ki673,set,207621_001_1001.tif,0,0,32420,0
Ki673,set,207621_001_1002.tif,0,0,50473.5,0
Ki673,set,207621_001_1003.tif,0,0,50653.5,0
Ki673,set,207621_001_1004.tif,0,0,3320.5,0
Ki673,set,207621_001_1005.tif,0,0,11712,0
Ki673,set,207621_001_1006.tif,0,0,42227.5,0
Ki673,set,207621_001_1007.tif,0,0,8976.5,0
Ki673,set,207621_001_1008.tif,0,0,6294.5,0
Ki673,set,207621_001_1009.tif,1,1513.5,8971,0.16871
Ki673,set,207621_001_101.tif,0,0,24957.5,0
Ki673,set,207621_001_1010.tif,0,0,17559.5,0
Ki673,set,207621_001_1011.tif,0,0,39607.5,0
Ki673,set,207621_001_1012.tif,0,0,55134.5,0
Ki673,set,207621_001_1013.tif,0,0,54220.5,0
Ki673,set,207621_001_1014.tif,0,0,33170,0
Ki673,set,207621_001_1015.tif,0,0,39421,0
Ki673,set,207621_001_1016.tif,0,0,11461,0
Ki673,set,207621_001_1017.tif,0,0,8395,0
Ki673,set,207621_001_1018.tif,0,0,16246.5,0
Ki673,set,207621_001_1019.tif,0,0,102046,0
Ki673,set,207621_001_102.tif,0,0,6403,0
Ki673,set,207621_001_1020.tif,0,0,35334,0
Ki673,set,207621_001_1021.tif,0,0,50919,0
Ki673,set,207621_001_1022.tif,2,2738.5,33326,0.0821731
Ki673,set,207621_001_1023.tif,0,0,10618.5,0
Ki673,set,207621_001_1024.tif,0,0,21961,0
Ki673,set,207621_001_1025.tif,0,0,33686.5,0
Ki673,set,207621_001_1026.tif,0,0,146744,0
Ki673,set,207621_001_1027.tif,0,0,3970,0
Ki673,set,207621_001_1028.tif,0,0,12.5,0
Ki673,set,207621_001_1029.tif,0,0,1,0
Ki673,set,207621_001_103.tif,0,0,81516.5,0
Ki673,set,207621_001_1030.tif,0,0,10.5,0
Ki673,set,207621_001_1031.tif,0,0,48393,0
Ki673,set,207621_001_1032.tif,0,0,0,0
Ki673,set,207621_001_1033.tif,0,0,198688,0
Ki673,set,207621_001_1034.tif,0,0,370110,0
Ki673,set,207621_001_1035.tif,0,0,336.5,0
Ki673,set,207621_001_1036.tif,0,0,0,0
Ki673,set,207621_001_1037.tif,0,0,12.5,0
Ki673,set,207621_001_1038.tif,0,0,6.5,0
Ki673,set,207621_001_1039.tif,0,0,0,0
Ki673,set,207621_001_104.tif,0,0,31299.5,0
Ki673,set,207621_001_1040.tif,0,0,2.5,0
Ki673,set,207621_001_1041.tif,0,0,252340,0
Ki673,set,207621_001_1042.tif,0,0,49995,0
Ki673,set,207621_001_1043.tif,0,0,43715.5,0
Ki673,set,207621_001_1044.tif,0,0,71202.5,0
Ki673,set,207621_001_1045.tif,0,0,146074,0
Ki673,set,207621_001_1046.tif,0,0,56319.5,0
Ki673,set,207621_001_1047.tif,0,0,4792.5,0
Ki673,set,207621_001_1048.tif,0,0,52750,0
Ki673,set,207621_001_1049.tif,0,0,121512,0
Ki673,set,207621_001_105.tif,0,0,3114.5,0
Ki673,set,207621_001_1050.tif,0,0,106496,0
Ki673,set,207621_001_1051.tif,0,0,6931,0
Ki673,set,207621_001_1052.tif,0,0,33339.5,0
Ki673,set,207621_001_1053.tif,0,0,40543.5,0
Ki673,set,207621_001_1054.tif,0,0,59198,0
Ki673,set,207621_001_1055.tif,0,0,36884.5,0
Ki673,set,207621_001_1056.tif,0,0,52489,0
Ki673,set,207621_001_1057.tif,0,0,25471,0
Ki673,set,207621_001_1058.tif,0,0,31977.5,0
Ki673,set,207621_001_1059.tif,0,0,7973,0
Ki673,set,207621_001_106.tif,0,0,18946,0
Ki673,set,207621_001_1060.tif,0,0,10791.5,0
Ki673,set,207621_001_1061.tif,0,0,33767,0
Ki673,set,207621_001_1062.tif,0,0,48581,0
Ki673,set,207621_001_1063.tif,0,0,55809.5,0
Ki673,set,207621_001_1064.tif,0,0,78545.5,0
Ki673,set,207621_001_1065.tif,0,0,54819,0
Ki673,set,207621_001_1066.tif,0,0,1443.5,0
Ki673,set,207621_001_1067.tif,0,0,7780,0
Ki673,set,207621_001_1068.tif,0,0,37884.5,0
Ki673,set,207621_001_1069.tif,0,0,69574,0
Ki673,set,207621_001_107.tif,0,0,10475,0
Ki673,set,207621_001_1070.tif,0,0,52976,0
Ki673,set,207621_001_1071.tif,0,0,5751,0
Ki673,set,207621_001_1072.tif,0,0,3076,0
Ki673,set,207621_001_1073.tif,0,0,3384,0
Ki673,set,207621_001_1074.tif,0,0,16993,0
Ki673,set,207621_001_1075.tif,0,0,42349,0
Ki673,set,207621_001_1076.tif,0,0,50338.5,0
Ki673,set,207621_001_1077.tif,0,0,69007,0
Ki673,set,207621_001_1078.tif,0,0,30995,0
Ki673,set,207621_001_1079.tif,0,0,6149,0
Ki673,set,207621_001_108.tif,0,0,8910.5,0
Ki673,set,207621_001_1080.tif,0,0,55171.5,0
Ki673,set,207621_001_1081.tif,0,0,96836.5,0
Ki673,set,207621_001_1082.tif,0,0,29336.5,0
Ki673,set,207621_001_1083.tif,0,0,11740.5,0
Ki673,set,207621_001_1084.tif,0,0,99273.5,0
Ki673,set,207621_001_1085.tif,0,0,66257.5,0
Ki673,set,207621_001_1086.tif,0,0,27639.5,0
Ki673,set,207621_001_1087.tif,0,0,66796.5,0
Ki673,set,207621_001_1088.tif,0,0,43889,0
Ki673,set,207621_001_1089.tif,0,0,61602,0
Ki673,set,207621_001_109.tif,0,0,14706,0
Ki673,set,207621_001_1090.tif,0,0,1524.5,0
Ki673,set,207621_001_1091.tif,0,0,43.5,0
Ki673,set,207621_001_1092.tif,0,0,9,0
Ki673,set,207621_001_1093.tif,0,0,0,0
Ki673,set,207621_001_1094.tif,0,0,1861.5,0
Ki673,set,207621_001_1095.tif,0,0,11953,0
Ki673,set,207621_001_1096.tif,0,0,62077,0
Ki673,set,207621_001_1097.tif,0,0,67241.5,0
Ki673,set,207621_001_1098.tif,0,0,29328,0
Ki673,set,207621_001_1099.tif,0,0,60206.5,0
Ki673,set,207621_001_110.tif,0,0,7837,0
Ki673,set,207621_001_1100.tif,0,0,43424,0
Ki673,set,207621_001_1101.tif,0,0,8458.5,0
Ki673,set,207621_001_1102.tif,0,0,86034,0
Ki673,set,207621_001_1103.tif,0,0,31018,0
Ki673,set,207621_001_1104.tif,0,0,34626.5,0
Ki673,set,207621_001_1105.tif,0,0,26207,0
Ki673,set,207621_001_1106.tif,0,0,17805,0
Ki673,set,207621_001_1107.tif,0,0,74286.5,0
Ki673,set,207621_001_1108.tif,0,0,145118,0
Ki673,set,207621_001_1109.tif,0,0,226996,0
Ki673,set,207621_001_111.tif,0,0,7861.5,0
Ki673,set,207621_001_1110.tif,0,0,92262,0
Ki673,set,207621_001_1111.tif,0,0,46756,0
Ki673,set,207621_001_1112.tif,0,0,83012.5,0
Ki673,set,207621_001_1113.tif,0,0,71050.5,0
Ki673,set,207621_001_1114.tif,0,0,0,0
Ki673,set,207621_001_1115.tif,0,0,0,0
Ki673,set,207621_001_1116.tif,0,0,88.5,0
Ki673,set,207621_001_1117.tif,0,0,0,0
Ki673,set,207621_001_112.tif,1,2455,74069.5,0.0331445
Ki673,set,207621_001_113.tif,0,0,35449,0
Ki673,set,207621_001_114.tif,0,0,40964.5,0
Ki673,set,207621_001_115.tif,0,0,45766.5,0
Ki673,set,207621_001_116.tif,0,0,31607.5,0
Ki673,set,207621_001_117.tif,0,0,73693,0
Ki673,set,207621_001_118.tif,0,0,16580.5,0
Ki673,set,207621_001_119.tif,0,0,8715,0
Ki673,set,207621_001_120.tif,0,0,55883.5,0
Ki673,set,207621_001_121.tif,0,0,32015.5,0
Ki673,set,207621_001_122.tif,0,0,23382.5,0
Ki673,set,207621_001_123.tif,0,0,41688.5,0
Ki673,set,207621_001_124.tif,1,2076,28284.5,0.0733971
Ki673,set,207621_001_125.tif,0,0,60571.5,0
Ki673,set,207621_001_126.tif,0,0,15170.5,0
Ki673,set,207621_001_127.tif,2,2268,20289.5,0.111782
Ki673,set,207621_001_128.tif,1,1644.5,76215.5,0.021577
Ki673,set,207621_001_129.tif,0,0,26300,0
Ki673,set,207621_001_130.tif,0,0,0,0
Ki673,set,207621_001_131.tif,1,1187,49225.5,0.0241135
Ki673,set,207621_001_132.tif,1,1193.5,68281,0.0174792
Ki673,set,207621_001_133.tif,0,0,17751,0
Ki673,set,207621_001_134.tif,0,0,26676.5,0
Ki673,set,207621_001_135.tif,0,0,42509.5,0
Ki673,set,207621_001_136.tif,0,0,10830.5,0
Ki673,set,207621_001_137.tif,1,1216,19649,0.0618861
Ki673,set,207621_001_138.tif,0,0,22919,0
Ki673,set,207621_001_139.tif,0,0,8491,0
Ki673,set,207621_001_140.tif,0,0,16064.5,0
Ki673,set,207621_001_141.tif,0,0,61831.5,0
Ki673,set,207621_001_142.tif,0,0,44470.5,0
Ki673,set,207621_001_143.tif,0,0,8463,0
Ki673,set,207621_001_144.tif,0,0,17660,0
Ki673,set,207621_001_145.tif,0,0,44725.5,0
Ki673,set,207621_001_146.tif,0,0,15196,0
Ki673,set,207621_001_147.tif,0,0,24208.5,0
Ki673,set,207621_001_148.tif,0,0,79201,0
Ki673,set,207621_001_149.tif,0,0,26053.5,0
Ki673,set,207621_001_150.tif,0,0,10378.5,0
Ki673,set,207621_001_151.tif,0,0,23371.5,0
Ki673,set,207621_001_152.tif,0,0,7725,0
Ki673,set,207621_001_153.tif,0,0,7691,0
Ki673,set,207621_001_154.tif,0,0,8411,0
Ki673,set,207621_001_155.tif,0,0,37686.5,0
Ki673,set,207621_001_156.tif,0,0,32924,0
Ki673,set,207621_001_157.tif,0,0,3021,0
Ki673,set,207621_001_158.tif,0,0,2454.5,0
Ki673,set,207621_001_159.tif,0,0,15154.5,0
Ki673,set,207621_001_160.tif,0,0,32944.5,0
Ki673,set,207621_001_161.tif,0,0,21682,0
Ki673,set,207621_001_162.tif,0,0,26780.5,0
Ki673,set,207621_001_163.tif,0,0,22889.5,0
Ki673,set,207621_001_164.tif,0,0,64069,0
Ki673,set,207621_001_165.tif,0,0,29389.5,0
Ki673,set,207621_001_166.tif,0,0,17761.5,0
Ki673,set,207621_001_167.tif,0,0,48895,0
Ki673,set,207621_001_168.tif,0,0,55082,0
Ki673,set,207621_001_169.tif,0,0,124849,0
Ki673,set,207621_001_170.tif,0,0,46668,0
Ki673,set,207621_001_171.tif,0,0,14862.5,0
Ki673,set,207621_001_172.tif,6,13117,85350,0.153685
Ki673,set,207621_001_173.tif,0,0,9503.5,0
Ki673,set,207621_001_174.tif,0,0,59765,0
Ki673,set,207621_001_175.tif,0,0,53350.5,0
Ki673,set,207621_001_176.tif,0,0,22060,0
Ki673,set,207621_001_177.tif,0,0,71542.5,0
Ki673,set,207621_001_178.tif,0,0,8884,0
Ki673,set,207621_001_179.tif,0,0,39386.5,0
Ki673,set,207621_001_180.tif,0,0,34477,0
Ki673,set,207621_001_181.tif,0,0,13781.5,0
Ki673,set,207621_001_182.tif,0,0,5976,0
Ki673,set,207621_001_183.tif,0,0,10309,0
Ki673,set,207621_001_184.tif,0,0,1868,0
Ki673,set,207621_001_185.tif,0,0,15053.5,0
Ki673,set,207621_001_186.tif,0,0,17192,0
Ki673,set,207621_001_187.tif,0,0,30934,0
Ki673,set,207621_001_188.tif,0,0,19786.5,0
Ki673,set,207621_001_189.tif,0,0,59815,0
Ki673,set,207621_001_190.tif,0,0,53261,0
Ki673,set,207621_001_191.tif,0,0,32948.5,0
Ki673,set,207621_001_192.tif,0,0,3338,0
Ki673,set,207621_001_193.tif,0,0,9743.5,0
Ki673,set,207621_001_194.tif,0,0,9763,0
Ki673,set,207621_001_195.tif,0,0,13326.5,0
Ki673,set,207621_001_196.tif,0,0,43793,0
Ki673,set,207621_001_197.tif,0,0,20644,0
Ki673,set,207621_001_198.tif,0,0,17789.5,0
Ki673,set,207621_001_199.tif,0,0,38135,0
Ki673,set,207621_001_200.tif,0,0,21744.5,0
Ki673,set,207621_001_201.tif,0,0,16240,0
Ki673,set,207621_001_202.tif,0,0,38546,0
Ki673,set,207621_001_203.tif,0,0,46634,0
Ki673,set,207621_001_204.tif,0,0,47371,0
Ki673,set,207621_001_205.tif,0,0,13379,0
Ki673,set,207621_001_206.tif,1,1187.5,29264,0.0405789
Ki673,set,207621_001_207.tif,0,0,4286,0
Ki673,set,207621_001_208.tif,0,0,0,0
Ki673,set,207621_001_209.tif,0,0,0,0
Ki673,set,207621_001_210.tif,0,0,12262.5,0
Ki673,set,207621_001_211.tif,0,0,19200,0
Ki673,set,207621_001_212.tif,1,1140.5,12896,0.0884383
Ki673,set,207621_001_213.tif,0,0,7504,0
Ki673,set,207621_001_214.tif,0,0,67396.5,0
Ki673,set,207621_001_215.tif,0,0,54148.5,0
Ki673,set,207621_001_216.tif,1,1499,35772.5,0.0419037
Ki673,set,207621_001_217.tif,0,0,22582.5,0
Ki673,set,207621_001_218.tif,1,1633.5,31611.5,0.0516742
Ki673,set,207621_001_219.tif,0,0,21981,0
Ki673,set,207621_001_220.tif,0,0,17683.5,0
Ki673,set,207621_001_221.tif,0,0,25827.5,0
Ki673,set,207621_001_222.tif,0,0,26944,0
Ki673,set,207621_001_223.tif,0,0,30561.5,0
Ki673,set,207621_001_224.tif,0,0,50866,0
Ki673,set,207621_001_225.tif,0,0,52499,0
Ki673,set,207621_001_226.tif,0,0,77798,0
Ki673,set,207621_001_227.tif,0,0,12432,0
Ki673,set,207621_001_228.tif,0,0,11389,0
Ki673,set,207621_001_229.tif,0,0,29109.5,0
Ki673,set,207621_001_230.tif,0,0,97601.5,0
Ki673,set,207621_001_231.tif,0,0,43582,0
Ki673,set,207621_001_232.tif,0,0,15897.5,0
Ki673,set,207621_001_233.tif,0,0,4617.5,0
Ki673,set,207621_001_234.tif,0,0,646,0
Ki673,set,207621_001_235.tif,0,0,1096.5,0
Ki673,set,207621_001_236.tif,0,0,12524.5,0
Ki673,set,207621_001_237.tif,0,0,63157,0
Ki673,set,207621_001_238.tif,0,0,22011.5,0
Ki673,set,207621_001_239.tif,0,0,19512.5,0
Ki673,set,207621_001_240.tif,2,3990,54147,0.0736883
Ki673,set,207621_001_241.tif,0,0,9038.5,0
Ki673,set,207621_001_242.tif,0,0,13664.5,0
Ki673,set,207621_001_243.tif,0,0,45098.5,0
Ki673,set,207621_001_244.tif,0,0,33867,0
Ki673,set,207621_001_245.tif,0,0,19583,0
Ki673,set,207621_001_246.tif,0,0,30103.5,0
Ki673,set,207621_001_247.tif,0,0,30550.5,0
Ki673,set,207621_001_248.tif,0,0,54176.5,0
Ki673,set,207621_001_249.tif,0,0,0,0
Ki673,set,207621_001_250.tif,0,0,0,0
Ki673,set,207621_001_251.tif,0,0,0,0
Ki673,set,207621_001_252.tif,0,0,7.5,0
Ki673,set,207621_001_253.tif,0,0,56629,0
Ki673,set,207621_001_254.tif,0,0,27521.5,0
Ki673,set,207621_001_255.tif,0,0,9027,0
Ki673,set,207621_001_256.tif,0,0,12625,0
Ki673,set,207621_001_257.tif,0,0,12665.5,0
Ki673,set,207621_001_258.tif,0,0,48135.5,0
Ki673,set,207621_001_259.tif,0,0,42722.5,0
Ki673,set,207621_001_260.tif,0,0,11881,0
Ki673,set,207621_001_261.tif,0,0,23521.5,0
Ki673,set,207621_001_262.tif,0,0,17290,0
Ki673,set,207621_001_263.tif,0,0,1199.5,0
Ki673,set,207621_001_264.tif,0,0,23403,0
Ki673,set,207621_001_265.tif,0,0,10066.5,0
Ki673,set,207621_001_266.tif,0,0,2649.5,0
Ki673,set,207621_001_267.tif,0,0,0,0
Ki673,set,207621_001_268.tif,0,0,32520,0
Ki673,set,207621_001_269.tif,0,0,18790.5,0
Ki673,set,207621_001_270.tif,0,0,11757.5,0
Ki673,set,207621_001_271.tif,1,1005,19654,0.0511346
Ki673,set,207621_001_272.tif,0,0,12356.5,0
Ki673,set,207621_001_273.tif,0,0,22000.5,0
Ki673,set,207621_001_274.tif,0,0,49968,0
Ki673,set,207621_001_275.tif,0,0,49103.5,0
Ki673,set,207621_001_276.tif,0,0,39384.5,0
Ki673,set,207621_001_277.tif,0,0,67467.5,0
Ki673,set,207621_001_278.tif,0,0,27733.5,0
Ki673,set,207621_001_279.tif,0,0,31665.5,0
Ki673,set,207621_001_280.tif,0,0,8242,0
Ki673,set,207621_001_281.tif,0,0,36685.5,0
Ki673,set,207621_001_282.tif,0,0,58858,0
Ki673,set,207621_001_283.tif,0,0,25032,0
Ki673,set,207621_001_284.tif,0,0,26201,0
Ki673,set,207621_001_285.tif,0,0,23041.5,0
Ki673,set,207621_001_286.tif,0,0,25230.5,0
Ki673,set,207621_001_287.tif,1,1191,21196.5,0.0561885
Ki673,set,207621_001_288.tif,0,0,3467,0
Ki673,set,207621_001_289.tif,0,0,15922.5,0
Ki673,set,207621_001_290.tif,0,0,5035,0
Ki673,set,207621_001_291.tif,0,0,4543,0
Ki673,set,207621_001_292.tif,0,0,19553,0
Ki673,set,207621_001_293.tif,0,0,163,0
Ki673,set,207621_001_294.tif,0,0,0,0
Ki673,set,207621_001_295.tif,0,0,33176,0
Ki673,set,207621_001_296.tif,0,0,25343,0
Ki673,set,207621_001_297.tif,1,1822.5,18965.5,0.0960955
Ki673,set,207621_001_298.tif,0,0,12523.5,0
Ki673,set,207621_001_299.tif,0,0,3496.5,0
Ki673,set,207621_001_300.tif,0,0,44449.5,0
Ki673,set,207621_001_301.tif,0,0,18886.5,0
Ki673,set,207621_001_302.tif,0,0,7651,0
Ki673,set,207621_001_303.tif,0,0,3333.5,0
Ki673,set,207621_001_304.tif,0,0,47895.5,0
Ki673,set,207621_001_305.tif,0,0,124766,0
Ki673,set,207621_001_306.tif,0,0,29179,0
Ki673,set,207621_001_307.tif,0,0,29792.5,0
Ki673,set,207621_001_308.tif,0,0,21346,0
Ki673,set,207621_001_309.tif,0,0,8652.5,0
Ki673,set,207621_001_310.tif,0,0,45236,0
Ki673,set,207621_001_311.tif,0,0,38465.5,0
Ki673,set,207621_001_312.tif,0,0,108461,0
Ki673,set,207621_001_313.tif,0,0,23211,0
Ki673,set,207621_001_314.tif,0,0,12151,0
Ki673,set,207621_001_315.tif,0,0,47571.5,0
Ki673,set,207621_001_316.tif,0,0,10434.5,0
Ki673,set,207621_001_317.tif,2,2436,15734,0.154824
Ki673,set,207621_001_318.tif,0,0,20039,0
Ki673,set,207621_001_319.tif,0,0,14286.5,0
Ki673,set,207621_001_320.tif,0,0,27341,0
Ki673,set,207621_001_321.tif,0,0,4202.5,0
Ki673,set,207621_001_322.tif,0,0,9922.5,0
Ki673,set,207621_001_323.tif,0,0,11540,0
Ki673,set,207621_001_324.tif,0,0,15862,0
Ki673,set,207621_001_325.tif,0,0,9481,0
Ki673,set,207621_001_326.tif,0,0,16373,0
Ki673,set,207621_001_327.tif,0,0,4740,0
Ki673,set,207621_001_328.tif,0,0,35263.5,0
Ki673,set,207621_001_329.tif,0,0,8087.5,0
Ki673,set,207621_001_330.tif,0,0,22123,0
Ki673,set,207621_001_331.tif,0,0,22316.5,0
Ki673,set,207621_001_332.tif,0,0,3523,0
Ki673,set,207621_001_333.tif,0,0,50529.5,0
Ki673,set,207621_001_334.tif,0,0,9007,0
Ki673,set,207621_001_335.tif,0,0,56212.5,0
Ki673,set,207621_001_336.tif,0,0,0,0
Ki673,set,207621_001_337.tif,0,0,0,0
Ki673,set,207621_001_338.tif,0,0,0,0
Ki673,set,207621_001_339.tif,0,0,8.5,0
Ki673,set,207621_001_340.tif,0,0,127648,0
Ki673,set,207621_001_341.tif,0,0,35948.5,0
Ki673,set,207621_001_342.tif,0,0,16442.5,0
Ki673,set,207621_001_343.tif,0,0,51281.5,0
Ki673,set,207621_001_344.tif,0,0,94481,0
Ki673,set,207621_001_345.tif,0,0,95753.5,0
Ki673,set,207621_001_346.tif,0,0,27076.5,0
Ki673,set,207621_001_347.tif,0,0,27878.5,0
Ki673,set,207621_001_348.tif,0,0,45395.5,0
Ki673,set,207621_001_349.tif,0,0,12867.5,0
Ki673,set,207621_001_350.tif,0,0,18411.5,0
Ki673,set,207621_001_351.tif,1,1123.5,7833,0.143432
Ki673,set,207621_001_352.tif,0,0,70424.5,0
Ki673,set,207621_001_353.tif,0,0,16889.5,0
Ki673,set,207621_001_354.tif,0,0,945,0
Ki673,set,207621_001_355.tif,0,0,27562.5,0
Ki673,set,207621_001_356.tif,0,0,86113.5,0
Ki673,set,207621_001_357.tif,0,0,73891.5,0
Ki673,set,207621_001_358.tif,0,0,38515.5,0
Ki673,set,207621_001_359.tif,1,1003,15440,0.0649611
Ki673,set,207621_001_360.tif,0,0,27026.5,0
Ki673,set,207621_001_361.tif,0,0,27759,0
Ki673,set,207621_001_362.tif,2,3030.5,16554.5,0.183062
Ki673,set,207621_001_363.tif,0,0,37006,0
Ki673,set,207621_001_364.tif,0,0,8598,0
Ki673,set,207621_001_365.tif,0,0,33528.5,0
Ki673,set,207621_001_366.tif,0,0,61980,0
Ki673,set,207621_001_367.tif,0,0,9952,0
Ki673,set,207621_001_368.tif,0,0,53678,0
Ki673,set,207621_001_369.tif,0,0,31426,0
Ki673,set,207621_001_370.tif,0,0,18266.5,0
Ki673,set,207621_001_371.tif,0,0,39548,0
Ki673,set,207621_001_372.tif,0,0,31031,0
Ki673,set,207621_001_373.tif,0,0,20620,0
Ki673,set,207621_001_374.tif,0,0,27603,0
Ki673,set,207621_001_375.tif,0,0,12330,0
Ki673,set,207621_001_376.tif,0,0,6374.5,0
Ki673,set,207621_001_377.tif,1,1015,24581,0.0412921
Ki673,set,207621_001_378.tif,0,0,17262,0
